support,itemset,itemset_size
0.161580607993466,elementary | frequent_answer_req | low_help | no_explanation | rare_hints | self_corrects,6
0.16143962118302518,low_success | no_explanation | tries_before_help,3
0.16138128181318762,frequent_answer_req | no_explanation | self_corrects | unknown,4
0.16108958496399975,frequent_answer_req | rare_hints | self_corrects | unknown,4
0.16099235268093712,ratios | tries_before_help,2
0.16098262945263087,frequent_answer_req | low_help | self_corrects | unknown,4
0.1607735800440462,low_help | low_success | no_explanation | tries_before_help,4
0.16048188319485834,frequent_answer_req | low_help | rare_hints | self_corrects | unknown,5
0.16026311055796746,frequent_answer_req | no_explanation | rare_hints | self_corrects | unknown,5
0.1602388024872018,frequent_answer_req | low_help | no_explanation | self_corrects | unknown,5
0.15979639559926687,frequent_answer_req | low_help | no_explanation | rare_hints | self_corrects | unknown,6
0.15974291784358244,low_success | no_explanation | rare_hints | tries_before_help,4
0.15974291784358244,low_help | low_success | no_explanation | rare_hints | tries_before_help,5
0.1591595241452067,middle | no_explanation | tries_before_help,3
0.1591011847753691,elementary | frequent_answer_req | tries_before_help | unknown,4
0.1591011847753691,elementary | frequent_answer_req | no_explanation | tries_before_help | unknown,5
0.15853237591945277,elementary | frequent_answer_req | no_explanation | rare_hints | tries_before_help | unknown,6
0.15853237591945277,elementary | frequent_answer_req | rare_hints | tries_before_help | unknown,5
0.15846431332130895,elementary | frequent_answer_req | low_help | tries_before_help | unknown,5
0.15846431332130895,elementary | frequent_answer_req | low_help | no_explanation | tries_before_help | unknown,6
0.15819692454288672,elementary | frequent_answer_req | low_help | no_explanation | rare_hints | tries_before_help | unknown,7
0.15819692454288672,elementary | frequent_answer_req | low_help | rare_hints | tries_before_help | unknown,6
0.15731211076701687,high_success | self_corrects | tries_before_help | unknown,4
0.15659745348650658,high_success | low_help | self_corrects | tries_before_help | unknown,5
0.15654883734497527,low_help | ratios | tries_before_help,3
0.15651480604590337,high_success | rare_hints | self_corrects | tries_before_help | unknown,5
0.15629603340901246,high_success | low_help | rare_hints | self_corrects | tries_before_help | unknown,6
0.1561647698268779,high_success | no_explanation | self_corrects | tries_before_help | unknown,5
0.1559751668749058,low_help | middle | no_explanation | tries_before_help,4
0.15567374679741167,high_success | low_help | no_explanation | self_corrects | tries_before_help | unknown,6
0.15558137612850217,high_success | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,6
0.15540149640483633,high_success | low_help | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,7
0.15460905329787597,rare_hints | ratios | tries_before_help,3
0.1538652263324469,low_help | rare_hints | ratios | tries_before_help,4
0.15362700723894349,middle | some_answer_req,2
0.1525039743695702,middle | no_explanation | rare_hints | tries_before_help,4
0.15231437141759807,elementary | self_corrects | some_answer_req | tries_before_help | unknown,5
0.15231437141759807,elementary | no_explanation | self_corrects | some_answer_req | tries_before_help | unknown,6
0.1522852017326793,low_help | middle | no_explanation | rare_hints | tries_before_help,5
0.1522852017326793,elementary | low_help | no_explanation | self_corrects | some_answer_req | tries_before_help | unknown,7
0.1522852017326793,elementary | low_help | self_corrects | some_answer_req | tries_before_help | unknown,6
0.1521928310637698,elementary | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,7
0.1521928310637698,elementary | low_help | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,7
0.1521928310637698,elementary | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,6
0.1521928310637698,elementary | low_help | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,8
0.1516288838220066,elementary | no_explanation | no_self_correction | tries_before_help | unknown,5
0.1516288838220066,elementary | no_self_correction | tries_before_help | unknown,4
0.15129829405959366,elementary | low_help | no_self_correction | tries_before_help | unknown,5
0.15129829405959366,elementary | low_help | no_explanation | no_self_correction | tries_before_help | unknown,6
0.15106493658024336,elementary | no_self_correction | rare_hints | tries_before_help | unknown,5
0.15106493658024336,elementary | no_explanation | no_self_correction | rare_hints | tries_before_help | unknown,6
0.15094825784056823,elementary | low_help | no_explanation | no_self_correction | rare_hints | tries_before_help | unknown,7
0.15094825784056823,elementary | low_help | no_self_correction | rare_hints | tries_before_help | unknown,6
0.1490084737934689,elementary | help_first,2
0.1490084737934689,elementary | help_first | no_explanation,3
0.14848828107908388,low_help | middle | some_answer_req,3
0.14817713777328348,elementary | help_first | low_help | no_explanation,4
0.14817713777328348,elementary | help_first | low_help,3
0.14773473088534855,elementary | high_success | no_explanation | some_answer_req,4
0.14773473088534855,elementary | high_success | some_answer_req,3
0.14770556120042977,elementary | high_success | self_corrects | tries_before_help | unknown,5
0.14770556120042977,elementary | high_success | no_explanation | self_corrects | tries_before_help | unknown,6
0.14765694505889845,elementary | high_success | low_help | some_answer_req,4
0.14765694505889845,elementary | high_success | low_help | no_explanation | some_answer_req,5
0.14764236021643906,elementary | help_first | no_explanation | rare_hints,4
0.14764236021643906,elementary | help_first | rare_hints,3
0.1474770653352326,elementary | high_success | rare_hints | self_corrects | tries_before_help | unknown,6
0.1474770653352326,elementary | high_success | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,7
0.14746248049277322,elementary | high_success | no_explanation | rare_hints | some_answer_req,5
0.14746248049277322,elementary | high_success | low_help | rare_hints | some_answer_req,5
0.14746248049277322,elementary | high_success | low_help | no_explanation | rare_hints | some_answer_req,6
0.14746248049277322,elementary | high_success | rare_hints | some_answer_req,4
0.14743817242200755,elementary | high_success | low_help | self_corrects | tries_before_help | unknown,6
0.14743817242200755,elementary | high_success | low_help | no_explanation | self_corrects | tries_before_help | unknown,7
0.14731663206817927,elementary | high_success | low_help | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,8
0.14731663206817927,elementary | high_success | low_help | rare_hints | self_corrects | tries_before_help | unknown,7
0.1470395200614508,elementary | help_first | low_help | no_explanation | rare_hints,5
0.1470395200614508,elementary | help_first | low_help | rare_hints,4
0.1458338397514743,low_success | no_self_correction,2
0.1457609155391773,help_first | unknown,2
0.14568799132688035,middle | rare_hints | some_answer_req,3
0.145119182470964,med_success | self_corrects | unknown,3
0.14501222695959512,low_help | middle | rare_hints | some_answer_req,4
0.14475456140947918,med_success | no_self_correction,2
0.1447253917245604,low_help | low_success | no_self_correction,3
0.14457468168581333,frequent_answer_req | med_success,2
0.14437049389138182,elementary | frequent_answer_req | high_success | no_explanation,4
0.14437049389138182,elementary | frequent_answer_req | high_success,3
0.1440399041289689,help_first | low_help | unknown,3
0.144005872829897,low_help | med_success | self_corrects | unknown,4
0.1437433456656279,elementary | frequent_answer_req | high_success | rare_hints,4
0.1437433456656279,elementary | frequent_answer_req | high_success | no_explanation | rare_hints,5
0.14355860432780893,low_success | no_self_correction | rare_hints,3
0.14349054172966508,low_help | low_success | no_self_correction | rare_hints,4
0.14338844783244933,help_first | no_explanation | unknown,3
0.1433835862182962,help_first | rare_hints | unknown,3
0.1432766307069273,elementary | frequent_answer_req | high_success | low_help,4
0.1432766307069273,elementary | frequent_answer_req | high_success | low_help | no_explanation,5
0.1432085681087835,med_success | rare_hints | self_corrects | unknown,4
0.14308216614080208,elementary | med_success | no_explanation | tries_before_help | unknown,5
0.14308216614080208,elementary | med_success | tries_before_help | unknown,4
0.1429752106294332,low_help | med_success | rare_hints | self_corrects | unknown,5
0.14295090255866752,low_success | unknown,2
0.14293145610205502,elementary | frequent_answer_req | high_success | low_help | rare_hints,5
0.14293145610205502,elementary | frequent_answer_req | high_success | low_help | no_explanation | rare_hints,6
0.1428974248029831,elementary | low_help | med_success | no_explanation | tries_before_help | unknown,6
0.1428974248029831,elementary | low_help | med_success | tries_before_help | unknown,5
0.14270782185101097,help_first | low_help | rare_hints | unknown,4
0.14260572795379522,elementary | med_success | rare_hints | tries_before_help | unknown,5
0.14260572795379522,elementary | med_success | no_explanation | rare_hints | tries_before_help | unknown,6
0.14252308051319199,elementary | low_help | med_success | no_explanation | rare_hints | tries_before_help | unknown,7
0.14252308051319199,elementary | low_help | med_success | rare_hints | tries_before_help | unknown,6
0.14245501791504817,elementary | frequent_answer_req | self_corrects | unknown,4
0.14245501791504817,elementary | frequent_answer_req | no_explanation | self_corrects | unknown,5
0.14244043307258877,middle | ratios,2
0.14238695531690432,low_help | low_success | unknown,3
0.14226541496307604,help_first | low_help | no_explanation | unknown,4
0.1422411068923104,low_help | med_success | no_self_correction,3
0.14205636555449142,elementary | frequent_answer_req | no_explanation | rare_hints | self_corrects | unknown,6
0.14205636555449142,elementary | frequent_answer_req | rare_hints | self_corrects | unknown,5
0.14182786968929423,low_success | rare_hints | unknown,3
0.14182300807514112,elementary | frequent_answer_req | low_help | no_explanation | self_corrects | unknown,6
0.14182300807514112,elementary | frequent_answer_req | low_help | self_corrects | unknown,5
0.14181814646098798,low_help | low_success | rare_hints | unknown,4
0.1416820212647003,frequent_answer_req | med_success | rare_hints,3
0.14160909705240335,elementary | frequent_answer_req | low_help | rare_hints | self_corrects | unknown,6
0.14160909705240335,elementary | frequent_answer_req | low_help | no_explanation | rare_hints | self_corrects | unknown,7
0.14157020413917829,help_first | no_explanation | rare_hints | unknown,4
0.1415556192967189,frequent_answer_req | low_help | med_success,3
0.1414632486278094,elementary | no_explanation | no_self_correction | some_answer_req | unknown,5
0.1414632486278094,elementary | no_self_correction | some_answer_req | unknown,4
0.14142921732873748,frequent_answer_req | med_success | no_explanation,3
0.1413708779588999,elementary | low_help | no_self_correction | some_answer_req | unknown,5
0.1413708779588999,elementary | low_help | no_explanation | no_self_correction | some_answer_req | unknown,6
0.14102084173987448,med_success | no_self_correction | rare_hints,3
0.14102084173987448,help_first | low_help | no_explanation | rare_hints | unknown,5
0.1409819488266494,elementary | no_explanation | no_self_correction | rare_hints | some_answer_req | unknown,6
0.1409819488266494,elementary | no_self_correction | rare_hints | some_answer_req | unknown,5
0.1409819488266494,elementary | low_help | no_explanation | no_self_correction | rare_hints | some_answer_req | unknown,7
0.1409819488266494,elementary | low_help | no_self_correction | rare_hints | some_answer_req | unknown,6
0.14084096201620863,frequent_answer_req | low_help | med_success | rare_hints,4
0.14083123878790235,med_success | no_explanation | self_corrects | unknown,4
0.14052981871040823,low_help | med_success | no_self_correction | rare_hints,4
0.140335354144283,low_success | no_explanation | unknown,3
0.1401992289479953,low_help | med_success | no_explanation | self_corrects | unknown,5
0.14013602796400462,help_first | no_self_correction,2
0.13994156339787936,frequent_answer_req | low_help | med_success | no_explanation,4
0.13983460788651048,low_help | low_success | no_explanation | unknown,4
0.13956235749393514,frequent_answer_req | med_success | no_explanation | rare_hints,4
0.13939220099857555,low_success | no_explanation | no_self_correction,3
0.13935330808535049,frequent_answer_req | low_help | med_success | no_explanation | rare_hints,5
0.13935330808535049,med_success | no_explanation | rare_hints | self_corrects | unknown,5
0.1393192767862786,low_success | no_explanation | rare_hints | unknown,4
0.1393192767862786,low_help | low_success | no_explanation | rare_hints | unknown,5
0.1392463525739816,low_help | med_success | no_explanation | rare_hints | self_corrects | unknown,6
0.13915884351922525,no_explanation | ratios | tries_before_help,3
0.13898382540971252,middle | self_corrects,2
0.13894007088233434,frequent_answer_req | no_self_correction,2
0.13856086497839012,low_help | low_success | no_explanation | no_self_correction,4
0.1374183856524043,med_success | no_explanation | no_self_correction,3
0.13739407758163866,low_success | no_explanation | no_self_correction | rare_hints,4
0.13739407758163866,low_help | low_success | no_explanation | no_self_correction | rare_hints,5
0.13716072010228836,low_help | no_explanation | ratios | tries_before_help,4
0.13700028683523505,help_first | low_help | no_self_correction,3
0.13682040711156918,frequent_answer_req | no_explanation | no_self_correction,3
0.13676692935588475,high_success | some_answer_req | unknown,3
0.13657246478975948,frequent_answer_req | no_self_correction | rare_hints,3
0.13648009412085,high_success | low_help | some_answer_req | unknown,4
0.1362613214839591,help_first | no_self_correction | rare_hints,3
0.13625645986980597,high_success | rare_hints | some_answer_req | unknown,4
0.1362127053424278,low_help | med_success | no_explanation | no_self_correction,4
0.1361981204999684,high_success | low_help | rare_hints | some_answer_req | unknown,5
0.13599879431969003,high_success | no_explanation | some_answer_req | unknown,4
0.13587239235170862,high_success | low_help | no_explanation | some_answer_req | unknown,5
0.13571195908465528,frequent_answer_req | low_help | no_self_correction,3
0.13561958841574578,high_success | low_help | no_explanation | rare_hints | some_answer_req | unknown,6
0.13561958841574578,high_success | no_explanation | rare_hints | some_answer_req | unknown,5
0.13538136932224237,frequent_answer_req | no_explanation | no_self_correction | rare_hints,4
0.13536678447978298,low_help | middle | ratios,3
0.13526955219672035,help_first | low_help | no_self_correction | rare_hints,4
0.13522093605518903,frequent_answer_req | low_help | no_self_correction | rare_hints,4
0.1350264714890638,frequent_answer_req | low_help | no_explanation | no_self_correction,4
0.13493896243430745,no_explanation | rare_hints | ratios | tries_before_help,4
0.13484173015124482,low_help | no_explanation | rare_hints | ratios | tries_before_help,5
0.1346958817266509,med_success | no_explanation | no_self_correction | rare_hints,4
0.13461323428604766,low_help | med_success | no_explanation | no_self_correction | rare_hints,5
0.13458406460112887,frequent_answer_req | low_help | no_explanation | no_self_correction | rare_hints,5
0.13403956381597817,frequent_answer_req | high_success | unknown,3
0.13391316184799676,help_first | no_explanation | no_self_correction,3
0.13384509924985294,high_success | no_self_correction,2
0.1337430053526372,middle | no_explanation | some_answer_req,3
0.13336379944869295,frequent_answer_req | high_success | no_explanation | unknown,4
0.13328601362224285,middle | rare_hints | ratios,3
0.13325684393732407,low_success | some_answer_req | tries_before_help,3
0.13308182582781136,low_help | middle | self_corrects,3
0.13276582090785782,frequent_answer_req | high_success | rare_hints | unknown,4
0.1326345573257233,low_help | low_success | some_answer_req | tries_before_help,4
0.13247412405866996,frequent_answer_req | high_success | no_explanation | rare_hints | unknown,5
0.13239147661806672,frequent_answer_req | high_success | low_help | unknown,4
0.13239147661806672,help_first | low_help | no_explanation | no_self_correction,4
0.1321386726821039,frequent_answer_req | high_success | low_help | no_explanation | unknown,5
0.13194420811597868,frequent_answer_req | high_success | low_help | rare_hints | unknown,5
0.13190531520275361,low_success | rare_hints | some_answer_req | tries_before_help,4
0.13187614551783483,low_help | low_success | rare_hints | some_answer_req | tries_before_help,5
0.13179835969138473,low_help | middle | rare_hints | ratios,4
0.13171085063662838,frequent_answer_req | high_success | low_help | no_explanation | rare_hints | unknown,6
0.1315893102828001,high_success | self_corrects | some_answer_req,3
0.13151152445635,low_help | middle | no_explanation | some_answer_req,4
0.13126844374869345,help_first | no_explanation | no_self_correction | rare_hints,4
0.1310593943401088,middle | rare_hints | self_corrects,3
0.13075797426261468,help_first | low_help | no_explanation | no_self_correction | rare_hints,5
0.1307142197352365,high_success | no_self_correction | rare_hints,3
0.1306510187512458,high_success | low_help | no_self_correction,3
0.13056837131064256,high_success | low_help | self_corrects | some_answer_req,4
0.13054892485403002,elementary | med_success | self_corrects,3
0.13054892485403002,elementary | med_success | no_explanation | self_corrects,4
0.1302766744614547,low_success | no_explanation | some_answer_req | tries_before_help,4
0.13026695123314844,elementary | low_help | med_success | self_corrects,4
0.13026695123314844,elementary | low_help | med_success | no_explanation | self_corrects,5
0.13024264316238277,high_success | rare_hints | self_corrects | some_answer_req,4
0.13005304021041067,high_success | low_help | rare_hints | self_corrects | some_answer_req,5
0.12996066954150118,low_help | middle | rare_hints | self_corrects,4
0.1297905130461416,low_help | low_success | no_explanation | some_answer_req | tries_before_help,5
0.12978565143198845,elementary | med_success | no_explanation | rare_hints | self_corrects,5
0.12978565143198845,elementary | med_success | rare_hints | self_corrects,4
0.12967383430646642,elementary | low_help | med_success | rare_hints | self_corrects,5
0.12967383430646642,elementary | low_help | med_success | no_explanation | rare_hints | self_corrects,6
0.129620356550782,elementary | low_success,2
0.129620356550782,elementary | low_success | no_explanation,3
0.1295279858818725,high_success | low_help | no_self_correction | rare_hints,4
0.1294502000554224,elementary | low_help | low_success,3
0.1294502000554224,elementary | low_help | low_success | no_explanation,4
0.12937727584312544,med_success | some_answer_req | unknown,3
0.1292460122609909,elementary | low_help | low_success | no_explanation | rare_hints,5
0.1292460122609909,elementary | low_help | low_success | rare_hints,4
0.1292460122609909,elementary | low_success | no_explanation | rare_hints,4
0.1292460122609909,elementary | low_success | rare_hints,3
0.12908557899393758,high_success | no_explanation | no_self_correction,3
0.1290612709231719,low_help | low_success | no_explanation | rare_hints | some_answer_req | tries_before_help,6
0.1290612709231719,low_success | no_explanation | rare_hints | some_answer_req | tries_before_help,5
0.12888139119950606,elementary | high_success | no_explanation | some_answer_req | unknown,5
0.12888139119950606,elementary | high_success | some_answer_req | unknown,4
0.1288230518296685,elementary | high_success | low_help | some_answer_req | unknown,5
0.1288230518296685,elementary | high_success | low_help | no_explanation | some_answer_req | unknown,6
0.12869664986168708,elementary | high_success | rare_hints | some_answer_req | unknown,5
0.12869664986168708,elementary | high_success | low_help | no_explanation | rare_hints | some_answer_req | unknown,7
0.12869664986168708,elementary | high_success | no_explanation | rare_hints | some_answer_req | unknown,6
0.12869664986168708,elementary | high_success | low_help | rare_hints | some_answer_req | unknown,6
0.12869178824753394,low_help | med_success | some_answer_req | unknown,4
0.12842439946911174,middle | no_explanation | rare_hints | some_answer_req,4
0.12842439946911174,low_help | middle | no_explanation | rare_hints | some_answer_req,5
0.1281229793916176,frequent_answer_req | self_corrects | tries_before_help | unknown,4
0.127841005770736,med_success | rare_hints | some_answer_req | unknown,4
0.12778752801505155,low_help | med_success | rare_hints | some_answer_req | unknown,5
0.12769515734614206,elementary | high_success | no_explanation | some_answer_req | tries_before_help,5
0.12769515734614206,elementary | high_success | some_answer_req | tries_before_help,4
0.12763195636215136,elementary | high_success | low_help | some_answer_req | tries_before_help,5
0.12763195636215136,elementary | high_success | low_help | no_explanation | some_answer_req | tries_before_help,6
0.12759306344892632,high_success | low_help | no_explanation | no_self_correction,4
0.12753472407908875,elementary | high_success | low_help | no_explanation | rare_hints | some_answer_req | tries_before_help,7
0.12753472407908875,elementary | high_success | low_help | rare_hints | some_answer_req | tries_before_help,6
0.12753472407908875,elementary | high_success | rare_hints | some_answer_req | tries_before_help,5
0.12753472407908875,elementary | high_success | no_explanation | rare_hints | some_answer_req | tries_before_help,6
0.12736456758372916,elementary | help_first | unknown,3
0.12736456758372916,elementary | help_first | no_explanation | unknown,4
0.12735970596957602,elementary | frequent_answer_req | no_explanation | self_corrects | tries_before_help,5
0.12735970596957602,elementary | frequent_answer_req | self_corrects | tries_before_help,4
0.12733539789881038,frequent_answer_req | high_success | tries_before_help,3
0.12728192014312592,high_success | no_explanation | no_self_correction | rare_hints,4
0.12716037978929765,frequent_answer_req | no_explanation | self_corrects | tries_before_help | unknown,5
0.12712634849022572,high_success | no_explanation | self_corrects | some_answer_req,4
0.12697077683732552,frequent_answer_req | low_help | self_corrects | tries_before_help | unknown,5
0.1269367455382536,elementary | frequent_answer_req | rare_hints | self_corrects | tries_before_help,5
0.1269367455382536,elementary | frequent_answer_req | no_explanation | rare_hints | self_corrects | tries_before_help,6
0.12690757585333481,elementary | frequent_answer_req | low_help | self_corrects | tries_before_help,5
0.12690757585333481,frequent_answer_req | rare_hints | self_corrects | tries_before_help | unknown,5
0.12690757585333481,elementary | frequent_answer_req | low_help | no_explanation | self_corrects | tries_before_help,6
0.1268103435702722,high_success | low_help | no_explanation | self_corrects | some_answer_req,5
0.12674228097212836,med_success | no_explanation | some_answer_req | unknown,4
0.12670824967305644,elementary | frequent_answer_req | low_help | no_explanation | rare_hints | self_corrects | tries_before_help,7
0.12670824967305644,elementary | frequent_answer_req | low_help | rare_hints | self_corrects | tries_before_help,6
0.12670338805890333,elementary | help_first | low_help | unknown,4
0.12670338805890333,elementary | help_first | low_help | no_explanation | unknown,5
0.12661587900414695,elementary | frequent_answer_req | high_success | no_explanation | unknown,5
0.12661587900414695,elementary | frequent_answer_req | high_success | unknown,4
0.12658184770507505,frequent_answer_req | low_help | rare_hints | self_corrects | tries_before_help | unknown,6
0.12656726286261566,high_success | low_help | no_explanation | no_self_correction | rare_hints,5
0.12639710636725607,frequent_answer_req | low_help | no_explanation | self_corrects | tries_before_help | unknown,6
0.126358213454031,high_success | low_help | no_explanation | rare_hints | self_corrects | some_answer_req,6
0.126358213454031,high_success | no_explanation | rare_hints | self_corrects | some_answer_req,5
0.12634849022572475,elementary | help_first | rare_hints | unknown,4
0.12634849022572475,elementary | help_first | no_explanation | rare_hints | unknown,5
0.12634849022572475,low_help | med_success | no_explanation | some_answer_req | unknown,5
0.1262804276275809,frequent_answer_req | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,6
0.1260470701482306,elementary | frequent_answer_req | high_success | no_explanation | rare_hints | unknown,6
0.1260470701482306,elementary | frequent_answer_req | high_success | rare_hints | unknown,5
0.1260422085340775,frequent_answer_req | low_help | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,7
0.12589636010948355,med_success | self_corrects | some_answer_req,3
0.12581371266888033,elementary | help_first | low_help | no_explanation | rare_hints | unknown,6
0.12581371266888033,elementary | help_first | low_help | rare_hints | unknown,5
0.1256678642442864,elementary | frequent_answer_req | high_success | low_help | no_explanation | unknown,6
0.1256678642442864,elementary | frequent_answer_req | high_success | low_help | unknown,5
0.12548798452062054,med_success | no_explanation | rare_hints | some_answer_req | unknown,5
0.12548798452062054,low_help | med_success | no_explanation | rare_hints | some_answer_req | unknown,6
0.12545395322154862,frequent_answer_req | high_success | rare_hints | tries_before_help,4
0.12536644416679227,med_success | self_corrects | tries_before_help | unknown,4
0.1253226896394141,elementary | frequent_answer_req | high_success | low_help | rare_hints | unknown,6
0.1253226896394141,elementary | frequent_answer_req | high_success | low_help | no_explanation | rare_hints | unknown,7
0.12524004219881085,frequent_answer_req | high_success | no_explanation | tries_before_help,4
0.12505530086099187,frequent_answer_req | high_success | low_help | tries_before_help,4
0.12502126956191995,low_help | med_success | self_corrects | some_answer_req,4
0.12467123334289451,frequent_answer_req | high_success | low_help | rare_hints | tries_before_help,5
0.12457886267398502,low_help | med_success | self_corrects | tries_before_help | unknown,5
0.12442815263523795,ratios | some_answer_req,2
0.12435522842294099,frequent_answer_req | high_success | no_explanation | rare_hints | tries_before_help,5
0.12422396484080644,middle | no_self_correction,2
0.12416562547096888,frequent_answer_req | high_success | low_help | no_explanation | tries_before_help,5
0.12403922350298746,med_success | rare_hints | self_corrects | tries_before_help | unknown,5
0.12390795992085292,med_success | rare_hints | self_corrects | some_answer_req,4
0.1239030983066998,low_help | med_success | rare_hints | self_corrects | tries_before_help | unknown,6
0.12387392862178101,frequent_answer_req | high_success | low_help | no_explanation | rare_hints | tries_before_help,6
0.12381558925194343,low_help | med_success | rare_hints | self_corrects | some_answer_req,5
0.12195845264544734,elementary | no_explanation | no_self_correction | some_answer_req | tries_before_help,5
0.12195845264544734,elementary | no_self_correction | some_answer_req | tries_before_help,4
0.12181260422085341,elementary | low_help | no_self_correction | some_answer_req | tries_before_help,5
0.12181260422085341,elementary | low_help | no_explanation | no_self_correction | some_answer_req | tries_before_help,6
0.12180774260670027,no_self_correction | some_answer_req | tries_before_help | unknown,4
0.12174454162270958,med_success | no_explanation | self_corrects | tries_before_help | unknown,5
0.12157924674150311,elementary | low_help | no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help,7
0.12157924674150311,elementary | no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help,6
0.12157924674150311,elementary | low_help | no_self_correction | rare_hints | some_answer_req | tries_before_help,6
0.12157924674150311,elementary | no_self_correction | rare_hints | some_answer_req | tries_before_help,5
0.12127782666400898,low_help | med_success | no_explanation | self_corrects | tries_before_help | unknown,6
0.12116114792433384,low_help | no_self_correction | some_answer_req | tries_before_help | unknown,5
0.12096182174405547,low_help | ratios | some_answer_req,3
0.12070901780809264,med_success | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,6
0.12069443296563324,no_self_correction | rare_hints | some_answer_req | tries_before_help | unknown,5
0.12065067843825507,low_help | med_success | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,7
0.1206409552099488,low_help | no_self_correction | rare_hints | some_answer_req | tries_before_help | unknown,6
0.12055830776934558,no_explanation | no_self_correction | some_answer_req | tries_before_help | unknown,5
0.12014020895217631,elementary | med_success | no_explanation | some_answer_req,4
0.12014020895217631,elementary | med_success | some_answer_req,3
0.12013048572387004,low_help | no_explanation | no_self_correction | some_answer_req | tries_before_help | unknown,6
0.12009159281064499,middle | some_answer_req | tries_before_help,3
0.1199992221417355,elementary | low_help | med_success | some_answer_req,4
0.1199992221417355,elementary | low_help | med_success | no_explanation | some_answer_req,5
0.11981934241806964,med_success | no_explanation | self_corrects | some_answer_req,4
0.11964918592271005,no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help | unknown,6
0.11964918592271005,low_help | no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help | unknown,7
0.11946930619904421,elementary | low_help | med_success | no_explanation | rare_hints | some_answer_req,6
0.11946930619904421,elementary | med_success | rare_hints | some_answer_req,4
0.11946930619904421,elementary | low_help | med_success | rare_hints | some_answer_req,5
0.11946930619904421,elementary | med_success | no_explanation | rare_hints | some_answer_req,5
0.1193429042310628,low_help | med_success | no_explanation | self_corrects | some_answer_req,5
0.11926998001876583,rare_hints | ratios | some_answer_req,3
0.11920677903477513,frequent_answer_req | high_success | self_corrects,3
0.11880812667421838,low_help | rare_hints | ratios | some_answer_req,4
0.11879840344591211,high_success | self_corrects | some_answer_req | tries_before_help,4
0.11839488947120223,low_help | middle | no_self_correction,3
0.1182976571881396,med_success | no_explanation | rare_hints | self_corrects | some_answer_req,5
0.1182976571881396,low_help | med_success | no_explanation | rare_hints | self_corrects | some_answer_req,6
0.11809833100786123,high_success | some_answer_req | tries_before_help | unknown,4
0.11805457648048305,high_success | low_help | self_corrects | some_answer_req | tries_before_help,5
0.1178746967568172,high_success | low_help | some_answer_req | tries_before_help | unknown,5
0.11776287963129518,high_success | rare_hints | self_corrects | some_answer_req | tries_before_help,5
0.11775315640298892,high_success | rare_hints | some_answer_req | tries_before_help | unknown,5
0.11770454026145762,high_success | low_help | rare_hints | some_answer_req | tries_before_help | unknown,6
0.1176559241199263,high_success | low_help | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.11747118278210732,high_success | no_explanation | some_answer_req | tries_before_help | unknown,5
0.11736908888489156,high_success | low_help | no_explanation | some_answer_req | tries_before_help | unknown,6
0.11721351723199136,high_success | low_help | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,7
0.11721351723199136,high_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,6
0.11717948593291945,frequent_answer_req | high_success | rare_hints | self_corrects,4
0.11691695876865037,low_success | no_self_correction | some_answer_req,3
0.11678569518651583,middle | no_self_correction | rare_hints,3
0.11673707904498451,frequent_answer_req | high_success | no_explanation | self_corrects,4
0.11673221743083138,low_help | middle | some_answer_req | tries_before_help,4
0.11672735581667826,frequent_answer_req | high_success | low_help | self_corrects,4
0.11669818613175946,ratios | self_corrects,2
0.11635301152688715,frequent_answer_req | high_success | low_help | rare_hints | self_corrects,5
0.11610506920507747,low_help | low_success | no_self_correction | some_answer_req,4
0.11598839046540232,frequent_answer_req | high_success | no_explanation | rare_hints | self_corrects,5
0.11574530975774577,frequent_answer_req | high_success | low_help | no_explanation | self_corrects,5
0.11551195227839547,low_help | middle | no_self_correction | rare_hints,4
0.11548278259347669,frequent_answer_req | high_success | low_help | no_explanation | rare_hints | self_corrects,6
0.11527859479904518,low_success | no_self_correction | rare_hints | some_answer_req,4
0.115234840271667,low_help | low_success | no_self_correction | rare_hints | some_answer_req,5
0.11522025542920761,high_success | no_explanation | self_corrects | some_answer_req | tries_before_help,5
0.11494314342247913,high_success | low_help | no_explanation | self_corrects | some_answer_req | tries_before_help,6
0.11459310720345368,high_success | low_help | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,7
