antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_size,consequent_size,rule_size
"no_explanation, no_wrongs, numeric","correct_first_try, no_answer",0.34320134124662094,0.48477704926132426,0.3055551286946674,0.8903086671654311,1.836532213152485,1.0,0.13917899518260168,4.6970251652945985,0.6935086172623178,0.5848804045097776,0.7870992884200824,0.7603044929809946,34,28,62
correct_first_try,"no_wrongs, numeric, no_explanation",0.48477704926132426,0.34320134124662094,0.3055551286946674,0.630300318796558,1.836532213152485,1.0,0.13917899518260168,1.7765735058666428,0.8840746108044223,0.5848804045097776,0.43711870254859897,0.7603044929809946,17,34,51
"no_hints, correct_first_try, no_answer","no_explanation, no_wrongs, numeric",0.48477704926132426,0.34320134124662094,0.3055551286946674,0.630300318796558,1.836532213152485,1.0,0.13917899518260168,1.7765735058666428,0.8840746108044223,0.5848804045097776,0.43711870254859897,0.7603044929809946,38,34,72
"no_hints, correct_first_try","no_explanation, no_wrongs, numeric",0.48477704926132426,0.34320134124662094,0.3055551286946674,0.630300318796558,1.836532213152485,1.0,0.13917899518260168,1.7765735058666428,0.8840746108044223,0.5848804045097776,0.43711870254859897,0.7603044929809946,27,34,61
"correct_first_try, no_answer","no_explanation, no_wrongs, numeric",0.48477704926132426,0.34320134124662094,0.3055551286946674,0.630300318796558,1.836532213152485,1.0,0.13917899518260168,1.7765735058666428,0.8840746108044223,0.5848804045097776,0.43711870254859897,0.7603044929809946,28,34,62
"correct_first_try, no_explanation","no_wrongs, numeric",0.48373656774149376,0.3440513887773107,0.3055551286946674,0.6316560480868059,1.8359351791358385,1.0,0.13912489076083684,1.7808046197464744,0.8819498572576814,0.585093683152304,0.438456083889559,0.7598825151189204,33,18,51
"no_hints, correct_first_try, no_answer, no_explanation","no_wrongs, numeric",0.48373656774149376,0.3440513887773107,0.3055551286946674,0.6316560480868059,1.8359351791358385,1.0,0.13912489076083684,1.7808046197464744,0.8819498572576814,0.585093683152304,0.438456083889559,0.7598825151189204,54,18,72
"no_hints, correct_first_try, no_explanation","no_wrongs, numeric",0.48373656774149376,0.3440513887773107,0.3055551286946674,0.6316560480868059,1.8359351791358385,1.0,0.13912489076083684,1.7808046197464744,0.8819498572576814,0.585093683152304,0.438456083889559,0.7598825151189204,43,18,61
"correct_first_try, no_answer, no_explanation","no_wrongs, numeric",0.48373656774149376,0.3440513887773107,0.3055551286946674,0.6316560480868059,1.8359351791358385,1.0,0.13912489076083684,1.7808046197464744,0.8819498572576814,0.585093683152304,0.438456083889559,0.7598825151189204,44,18,62
"no_wrongs, numeric","correct_first_try, no_explanation",0.3440513887773107,0.48373656774149376,0.3055551286946674,0.888108982151035,1.8359351791358383,1.0,0.13912489076083684,4.613984591286668,0.6941373952130729,0.585093683152304,0.78326759003737,0.7598825151189204,18,33,51
"no_wrongs, numeric","no_hints, correct_first_try, no_answer, no_explanation",0.3440513887773107,0.48373656774149376,0.3055551286946674,0.888108982151035,1.8359351791358383,1.0,0.13912489076083684,4.613984591286668,0.6941373952130729,0.585093683152304,0.78326759003737,0.7598825151189204,18,54,72
"no_wrongs, numeric","no_hints, correct_first_try, no_explanation",0.3440513887773107,0.48373656774149376,0.3055551286946674,0.888108982151035,1.8359351791358383,1.0,0.13912489076083684,4.613984591286668,0.6941373952130729,0.585093683152304,0.78326759003737,0.7598825151189204,18,43,61
"no_wrongs, numeric","correct_first_try, no_answer, no_explanation",0.3440513887773107,0.48373656774149376,0.3055551286946674,0.888108982151035,1.8359351791358383,1.0,0.13912489076083684,4.613984591286668,0.6941373952130729,0.585093683152304,0.78326759003737,0.7598825151189204,18,44,62
"no_explanation, no_wrongs, numeric, medium",correct_first_try,0.07611232220730695,0.48477704926132426,0.0674132431180677,0.8857073488633604,1.8270405956984783,1.0,0.030515736145982283,4.507927199297482,0.48995867963251855,0.13660892441422742,0.7781685560148708,0.5123838256844965,42,17,59
"no_explanation, no_wrongs, numeric, medium","no_hints, correct_first_try, no_answer",0.07611232220730695,0.48477704926132426,0.0674132431180677,0.8857073488633604,1.8270405956984783,1.0,0.030515736145982283,4.507927199297482,0.48995867963251855,0.13660892441422742,0.7781685560148708,0.5123838256844965,42,38,80
"no_explanation, no_wrongs, numeric, medium","no_hints, correct_first_try",0.07611232220730695,0.48477704926132426,0.0674132431180677,0.8857073488633604,1.8270405956984783,1.0,0.030515736145982283,4.507927199297482,0.48995867963251855,0.13660892441422742,0.7781685560148708,0.5123838256844965,42,27,69
"no_explanation, no_wrongs, numeric, medium","correct_first_try, no_answer",0.07611232220730695,0.48477704926132426,0.0674132431180677,0.8857073488633604,1.8270405956984783,1.0,0.030515736145982283,4.507927199297482,0.48995867963251855,0.13660892441422742,0.7781685560148708,0.5123838256844965,42,28,70
"no_wrongs, medium, numeric","correct_first_try, no_answer",0.07632434779276502,0.48477704926132426,0.06760095384280812,0.8857062758840395,1.8270383823525236,1.0,0.030600661733036424,4.507884879277703,0.4900704295901267,0.13698255953514168,0.7781664734614453,0.5125768944047222,26,28,54
"no_wrongs, medium, numeric","no_hints, correct_first_try, no_answer",0.07632434779276502,0.48477704926132426,0.06760095384280812,0.8857062758840395,1.8270383823525236,1.0,0.030600661733036424,4.507884879277703,0.4900704295901267,0.13698255953514168,0.7781664734614453,0.5125768944047222,26,38,64
"no_wrongs, medium, numeric","no_hints, correct_first_try",0.07632434779276502,0.48477704926132426,0.06760095384280812,0.8857062758840395,1.8270383823525236,1.0,0.030600661733036424,4.507884879277703,0.4900704295901267,0.13698255953514168,0.7781664734614453,0.5125768944047222,26,27,53
"no_wrongs, numeric, medium",correct_first_try,0.07632434779276502,0.48477704926132426,0.06760095384280812,0.8857062758840395,1.8270383823525236,1.0,0.030600661733036424,4.507884879277703,0.4900704295901267,0.13698255953514168,0.7781664734614453,0.5125768944047222,26,17,43
"no_wrongs, numeric, medium","correct_first_try, no_explanation",0.07632434779276502,0.48373656774149376,0.0674132431180677,0.8832468939152596,1.8258840716529456,1.0,0.030492365081687497,4.4218389520515,0.48969581701292203,0.13683865141885151,0.7738497464870238,0.5113031524146845,26,33,59
"no_wrongs, numeric, medium","no_hints, correct_first_try, no_answer, no_explanation",0.07632434779276502,0.48373656774149376,0.0674132431180677,0.8832468939152596,1.8258840716529456,1.0,0.030492365081687497,4.4218389520515,0.48969581701292203,0.13683865141885151,0.7738497464870238,0.5113031524146845,26,54,80
"no_wrongs, numeric, medium","no_hints, correct_first_try, no_explanation",0.07632434779276502,0.48373656774149376,0.0674132431180677,0.8832468939152596,1.8258840716529456,1.0,0.030492365081687497,4.4218389520515,0.48969581701292203,0.13683865141885151,0.7738497464870238,0.5113031524146845,26,43,69
"no_wrongs, numeric, medium","correct_first_try, no_answer, no_explanation",0.07632434779276502,0.48373656774149376,0.0674132431180677,0.8832468939152596,1.8258840716529456,1.0,0.030492365081687497,4.4218389520515,0.48969581701292203,0.13683865141885151,0.7738497464870238,0.5113031524146845,26,44,70
"correct_first_try, fast, no_answer","no_explanation, no_wrongs, no_hints, numeric",0.33928606511441894,0.34009137330138817,0.21038520769462246,0.6200820762375647,1.8232808148533937,1.0,0.09499694386783551,1.7369768190017174,0.6834094288588134,0.4485899635716913,0.42428707795034126,0.619347924753892,34,44,78
"correct_first_try, fast","no_explanation, no_wrongs, no_hints, numeric",0.33928606511441894,0.34009137330138817,0.21038520769462246,0.6200820762375647,1.8232808148533937,1.0,0.09499694386783551,1.7369768190017174,0.6834094288588134,0.4485899635716913,0.42428707795034126,0.619347924753892,23,44,67
"no_explanation, no_wrongs, no_hints, numeric","correct_first_try, fast, no_answer",0.34009137330138817,0.33928606511441894,0.21038520769462246,0.6186137732702194,1.8232808148533937,1.0,0.09499694386783551,1.7324011424086099,0.6842434158470807,0.4485899635716913,0.42276648547479617,0.619347924753892,44,34,78
"no_explanation, no_wrongs, no_hints, numeric","correct_first_try, fast",0.34009137330138817,0.33928606511441894,0.21038520769462246,0.6186137732702194,1.8232808148533937,1.0,0.09499694386783551,1.7324011424086099,0.6842434158470807,0.4485899635716913,0.42276648547479617,0.619347924753892,44,23,67
"no_wrongs, no_hints, numeric","correct_first_try, fast",0.3409414208320779,0.33928606511441894,0.21078066458933464,0.6182313198405698,1.8221535848579011,1.0,0.09510399148069974,1.7306656339898303,0.6846111329828453,0.4489979588741736,0.4221876367333725,0.6197394760181434,28,23,51
"no_wrongs, no_hints, numeric","correct_first_try, fast, no_answer",0.3409414208320779,0.33928606511441894,0.21078066458933464,0.6182313198405698,1.8221535848579011,1.0,0.09510399148069974,1.7306656339898303,0.6846111329828453,0.4489979588741736,0.4221876367333725,0.6197394760181434,28,34,62
"correct_first_try, fast","no_wrongs, no_hints, numeric",0.33928606511441894,0.3409414208320779,0.21078066458933464,0.621247632195717,1.822153584857901,1.0,0.09510399148069974,1.7400777795493145,0.682895905115656,0.4489979588741736,0.4253130453404198,0.6197394760181434,23,28,51
"correct_first_try, fast, no_answer","no_wrongs, no_hints, numeric",0.33928606511441894,0.3409414208320779,0.21078066458933464,0.621247632195717,1.822153584857901,1.0,0.09510399148069974,1.7400777795493145,0.682895905115656,0.4489979588741736,0.4253130453404198,0.6197394760181434,34,28,62
"correct_first_try, fast, no_answer, no_explanation","no_wrongs, no_hints, numeric",0.33877856534151973,0.3409414208320779,0.21038520769462246,0.621010976543144,1.8214594607705563,1.0,0.09488156227963178,1.7389912065433448,0.6820554796072303,0.4482625565836841,0.4249539639779227,0.6190411997453655,50,28,78
"correct_first_try, fast, no_explanation","no_wrongs, no_hints, numeric",0.33877856534151973,0.3409414208320779,0.21038520769462246,0.621010976543144,1.8214594607705563,1.0,0.09488156227963178,1.7389912065433448,0.6820554796072303,0.4482625565836841,0.4249539639779227,0.6190411997453655,39,28,67
"no_wrongs, no_hints, numeric","correct_first_try, fast, no_answer, no_explanation",0.3409414208320779,0.33877856534151973,0.21038520769462246,0.6170714229475872,1.8214594607705563,1.0,0.09488156227963178,1.7267487314428782,0.6842938048268129,0.4482625565836841,0.4208769453304327,0.6190411997453655,28,50,78
"no_wrongs, no_hints, numeric","correct_first_try, fast, no_explanation",0.3409414208320779,0.33877856534151973,0.21038520769462246,0.6170714229475872,1.8214594607705563,1.0,0.09488156227963178,1.7267487314428782,0.6842938048268129,0.4482625565836841,0.4208769453304327,0.6190411997453655,28,39,67
"correct_first_try, medium","no_explanation, no_hints, no_answer, numeric",0.10368984819551638,0.3579659082310472,0.0674132431180677,0.6501431363941634,1.8162152357104688,1.0,0.030295812434420276,1.8351336176508328,0.5013939245857146,0.17099435206095256,0.45508055087557764,0.419233109237683,25,44,69
"no_wrongs, correct_first_try, medium","no_explanation, no_hints, no_answer, numeric",0.10368984819551638,0.3579659082310472,0.0674132431180677,0.6501431363941634,1.8162152357104688,1.0,0.030295812434420276,1.8351336176508328,0.5013939245857146,0.17099435206095256,0.45508055087557764,0.419233109237683,36,44,80
"correct_first_try, medium","no_hints, no_answer, numeric",0.10368984819551638,0.36024100111867813,0.06760095384280812,0.6519534459664802,1.8097702480892786,1.0,0.030247619123011535,1.838142028608356,0.49920629890299867,0.17056738493674564,0.45597239797781414,0.4198041241298097,25,28,53
"no_wrongs, correct_first_try, medium","no_hints, no_answer, numeric",0.10368984819551638,0.36024100111867813,0.06760095384280812,0.6519534459664802,1.8097702480892786,1.0,0.030247619123011535,1.838142028608356,0.49920629890299867,0.17056738493674564,0.45597239797781414,0.4198041241298097,36,28,64
"no_explanation, correct_first_try, medium","no_hints, no_answer, numeric",0.10341966146322164,0.36024100111867813,0.0674132431180677,0.6518416533595149,1.8094599208177629,1.0,0.030157240737201968,1.837551806683955,0.49895016589006463,0.170129166290308,0.4557976562279353,0.4194876929008779,41,28,69
"no_explanation, no_wrongs, correct_first_try, medium","no_hints, no_answer, numeric",0.10341966146322164,0.36024100111867813,0.0674132431180677,0.6518416533595149,1.8094599208177629,1.0,0.030157240737201968,1.837551806683955,0.49895016589006463,0.170129166290308,0.4557976562279353,0.4194876929008779,52,28,80
"no_hints, correct_first_try, fast, no_answer","no_explanation, no_wrongs, numeric",0.33928606511441894,0.34320134124662094,0.21038520769462246,0.6200820762375647,1.8067588954787335,1.0,0.0939417750810655,1.7287909247579454,0.6758185288934483,0.4456348822117613,0.421561054214804,0.616545096247509,44,34,78
"correct_first_try, fast","no_explanation, no_wrongs, numeric",0.33928606511441894,0.34320134124662094,0.21038520769462246,0.6200820762375647,1.8067588954787335,1.0,0.0939417750810655,1.7287909247579454,0.6758185288934483,0.4456348822117613,0.421561054214804,0.616545096247509,23,34,57
"no_hints, correct_first_try, fast","no_explanation, no_wrongs, numeric",0.33928606511441894,0.34320134124662094,0.21038520769462246,0.6200820762375647,1.8067588954787335,1.0,0.0939417750810655,1.7287909247579454,0.6758185288934483,0.4456348822117613,0.421561054214804,0.616545096247509,33,34,67
"correct_first_try, fast, no_answer","no_explanation, no_wrongs, numeric",0.33928606511441894,0.34320134124662094,0.21038520769462246,0.6200820762375647,1.8067588954787335,1.0,0.0939417750810655,1.7287909247579454,0.6758185288934483,0.4456348822117613,0.421561054214804,0.616545096247509,34,34,68
"no_explanation, no_wrongs, numeric","no_hints, correct_first_try, fast, no_answer",0.34320134124662094,0.33928606511441894,0.21038520769462246,0.6130081162574531,1.8067588954787333,1.0,0.0939417750810655,1.7073069556289002,0.679847185347922,0.4456348822117613,0.41428224332885594,0.616545096247509,34,44,78
"no_explanation, no_wrongs, numeric","correct_first_try, fast",0.34320134124662094,0.33928606511441894,0.21038520769462246,0.6130081162574531,1.8067588954787333,1.0,0.0939417750810655,1.7073069556289002,0.679847185347922,0.4456348822117613,0.41428224332885594,0.616545096247509,34,23,57
"no_explanation, no_wrongs, numeric","no_hints, correct_first_try, fast",0.34320134124662094,0.33928606511441894,0.21038520769462246,0.6130081162574531,1.8067588954787333,1.0,0.0939417750810655,1.7073069556289002,0.679847185347922,0.4456348822117613,0.41428224332885594,0.616545096247509,34,33,67
"no_explanation, no_wrongs, numeric","correct_first_try, fast, no_answer",0.34320134124662094,0.33928606511441894,0.21038520769462246,0.6130081162574531,1.8067588954787333,1.0,0.0939417750810655,1.7073069556289002,0.679847185347922,0.4456348822117613,0.41428224332885594,0.616545096247509,34,34,68
"no_wrongs, numeric","correct_first_try, fast, no_answer",0.3440513887773107,0.33928606511441894,0.21078066458933464,0.6126429698144997,1.8056826754965472,1.0,0.09404882269392975,1.7056975436051172,0.6802252939521606,0.4460430351672579,0.413729588959584,0.6169453010051084,18,34,52
"no_wrongs, numeric","no_hints, correct_first_try, fast",0.3440513887773107,0.33928606511441894,0.21078066458933464,0.6126429698144997,1.8056826754965472,1.0,0.09404882269392975,1.7056975436051172,0.6802252939521606,0.4460430351672579,0.413729588959584,0.6169453010051084,18,33,51
"no_wrongs, numeric","no_hints, correct_first_try, fast, no_answer",0.3440513887773107,0.33928606511441894,0.21078066458933464,0.6126429698144997,1.8056826754965472,1.0,0.09404882269392975,1.7056975436051172,0.6802252939521606,0.4460430351672579,0.413729588959584,0.6169453010051084,18,44,62
"no_wrongs, numeric","correct_first_try, fast",0.3440513887773107,0.33928606511441894,0.21078066458933464,0.6126429698144997,1.8056826754965472,1.0,0.09404882269392975,1.7056975436051172,0.6802252939521606,0.4460430351672579,0.413729588959584,0.6169453010051084,18,23,41
"correct_first_try, fast, no_answer","no_wrongs, numeric",0.33928606511441894,0.3440513887773107,0.21078066458933464,0.621247632195717,1.805682675496547,1.0,0.09404882269392975,1.7318666943929049,0.6753192468443013,0.4460430351672579,0.4225883532274153,0.6169453010051084,34,18,52
"no_hints, correct_first_try, fast","no_wrongs, numeric",0.33928606511441894,0.3440513887773107,0.21078066458933464,0.621247632195717,1.805682675496547,1.0,0.09404882269392975,1.7318666943929049,0.6753192468443013,0.4460430351672579,0.4225883532274153,0.6169453010051084,33,18,51
"no_hints, correct_first_try, fast, no_answer","no_wrongs, numeric",0.33928606511441894,0.3440513887773107,0.21078066458933464,0.621247632195717,1.805682675496547,1.0,0.09404882269392975,1.7318666943929049,0.6753192468443013,0.4460430351672579,0.4225883532274153,0.6169453010051084,44,18,62
"correct_first_try, fast","no_wrongs, numeric",0.33928606511441894,0.3440513887773107,0.21078066458933464,0.621247632195717,1.805682675496547,1.0,0.09404882269392975,1.7318666943929049,0.6753192468443013,0.4460430351672579,0.4225883532274153,0.6169453010051084,23,18,41
"no_hints, correct_first_try, no_answer, fast, no_explanation","no_wrongs, numeric",0.33877856534151973,0.3440513887773107,0.21038520769462246,0.621010976543144,1.8049948257732424,1.0,0.09382797180088771,1.7307852487114637,0.6744817514557953,0.44531177304217,0.4222275693969077,0.6162522670337347,60,18,78
"correct_first_try, fast, no_explanation","no_wrongs, numeric",0.33877856534151973,0.3440513887773107,0.21038520769462246,0.621010976543144,1.8049948257732424,1.0,0.09382797180088771,1.7307852487114637,0.6744817514557953,0.44531177304217,0.4222275693969077,0.6162522670337347,39,18,57
"no_hints, correct_first_try, fast, no_explanation","no_wrongs, numeric",0.33877856534151973,0.3440513887773107,0.21038520769462246,0.621010976543144,1.8049948257732424,1.0,0.09382797180088771,1.7307852487114637,0.6744817514557953,0.44531177304217,0.4222275693969077,0.6162522670337347,49,18,67
"correct_first_try, fast, no_answer, no_explanation","no_wrongs, numeric",0.33877856534151973,0.3440513887773107,0.21038520769462246,0.621010976543144,1.8049948257732424,1.0,0.09382797180088771,1.7307852487114637,0.6744817514557953,0.44531177304217,0.4222275693969077,0.6162522670337347,50,18,68
"no_wrongs, numeric","no_hints, correct_first_try, no_answer, fast, no_explanation",0.3440513887773107,0.33877856534151973,0.21038520769462246,0.6114935575243254,1.8049948257732424,1.0,0.09382797180088771,1.7019574513230398,0.6799035529890896,0.44531177304217,0.4124412456829421,0.6162522670337347,18,60,78
"no_wrongs, numeric","correct_first_try, fast, no_explanation",0.3440513887773107,0.33877856534151973,0.21038520769462246,0.6114935575243254,1.8049948257732424,1.0,0.09382797180088771,1.7019574513230398,0.6799035529890896,0.44531177304217,0.4124412456829421,0.6162522670337347,18,39,57
"no_wrongs, numeric","no_hints, correct_first_try, fast, no_explanation",0.3440513887773107,0.33877856534151973,0.21038520769462246,0.6114935575243254,1.8049948257732424,1.0,0.09382797180088771,1.7019574513230398,0.6799035529890896,0.44531177304217,0.4124412456829421,0.6162522670337347,18,49,67
"no_wrongs, numeric","correct_first_try, fast, no_answer, no_explanation",0.3440513887773107,0.33877856534151973,0.21038520769462246,0.6114935575243254,1.8049948257732424,1.0,0.09382797180088771,1.7019574513230398,0.6799035529890896,0.44531177304217,0.4124412456829421,0.6162522670337347,18,50,68
"no_hints, correct_first_try, medium","no_explanation, no_answer, numeric",0.10368984819551638,0.36228753431556293,0.0674132431180677,0.6501431363941634,1.7945501150692917,1.0,0.029847703681759055,1.8227810628374885,0.49397775092724716,0.16914026239473998,0.45138776104941586,0.4181098827024724,35,34,69
"correct_first_try, medium","no_explanation, no_answer, numeric",0.10368984819551638,0.36228753431556293,0.0674132431180677,0.6501431363941634,1.7945501150692917,1.0,0.029847703681759055,1.8227810628374885,0.49397775092724716,0.16914026239473998,0.45138776104941586,0.4181098827024724,25,34,59
"no_wrongs, no_hints, correct_first_try, medium","no_explanation, no_answer, numeric",0.10368984819551638,0.36228753431556293,0.0674132431180677,0.6501431363941634,1.7945501150692917,1.0,0.029847703681759055,1.8227810628374885,0.49397775092724716,0.16914026239473998,0.45138776104941586,0.4181098827024724,46,34,80
"no_wrongs, correct_first_try, medium","no_explanation, no_answer, numeric",0.10368984819551638,0.36228753431556293,0.0674132431180677,0.6501431363941634,1.7945501150692917,1.0,0.029847703681759055,1.8227810628374885,0.49397775092724716,0.16914026239473998,0.45138776104941586,0.4181098827024724,36,34,70
"correct_first_try, medium","no_answer, numeric",0.10368984819551638,0.3645628217220796,0.06760095384280812,0.6519534459664802,1.7883157774752183,1.0,0.029799490200716587,1.8257246650306513,0.4918103852008171,0.16872747858189469,0.45227228445028894,0.4186918187292662,25,18,43
"no_hints, correct_first_try, medium","no_answer, numeric",0.10368984819551638,0.3645628217220796,0.06760095384280812,0.6519534459664802,1.7883157774752183,1.0,0.029799490200716587,1.8257246650306513,0.4918103852008171,0.16872747858189469,0.45227228445028894,0.4186918187292662,35,18,53
"no_wrongs, correct_first_try, medium","no_answer, numeric",0.10368984819551638,0.3645628217220796,0.06760095384280812,0.6519534459664802,1.7883157774752183,1.0,0.029799490200716587,1.8257246650306513,0.4918103852008171,0.16872747858189469,0.45227228445028894,0.4186918187292662,36,18,54
"no_wrongs, no_hints, correct_first_try, medium","no_answer, numeric",0.10368984819551638,0.3645628217220796,0.06760095384280812,0.6519534459664802,1.7883157774752183,1.0,0.029799490200716587,1.8257246650306513,0.4918103852008171,0.16872747858189469,0.45227228445028894,0.4186918187292662,46,18,64
"no_explanation, no_hints, correct_first_try, medium","no_answer, numeric",0.10341966146322164,0.3645628217220796,0.0674132431180677,0.6518416533595149,1.7880091290725173,1.0,0.029710279513493414,1.8251384302846687,0.4915552129280484,0.1682936091317265,0.45209635422337296,0.41837847609067225,51,18,69
"no_explanation, correct_first_try, medium","no_answer, numeric",0.10341966146322164,0.3645628217220796,0.0674132431180677,0.6518416533595149,1.7880091290725173,1.0,0.029710279513493414,1.8251384302846687,0.4915552129280484,0.1682936091317265,0.45209635422337296,0.41837847609067225,41,18,59
"medium, no_hints, no_wrongs, correct_first_try, no_explanation","no_answer, numeric",0.10341966146322164,0.3645628217220796,0.0674132431180677,0.6518416533595149,1.7880091290725173,1.0,0.029710279513493414,1.8251384302846687,0.4915552129280484,0.1682936091317265,0.45209635422337296,0.41837847609067225,62,18,80
"no_explanation, no_wrongs, correct_first_try, medium","no_answer, numeric",0.10341966146322164,0.3645628217220796,0.0674132431180677,0.6518416533595149,1.7880091290725173,1.0,0.029710279513493414,1.8251384302846687,0.4915552129280484,0.1682936091317265,0.45209635422337296,0.41837847609067225,52,18,70
"no_wrongs, correct_first_try","no_explanation, no_hints, no_answer, numeric",0.48477704926132426,0.3579659082310472,0.3055551286946674,0.630300318796558,1.7607830921980818,1.0,0.13202147196627034,1.7366368552956584,0.838609527919611,0.5688050106766925,0.4241743764963732,0.7419437753107871,28,44,72
correct_first_try,"no_explanation, no_hints, no_answer, numeric",0.48477704926132426,0.3579659082310472,0.3055551286946674,0.630300318796558,1.7607830921980818,1.0,0.13202147196627034,1.7366368552956584,0.838609527919611,0.5688050106766925,0.4241743764963732,0.7419437753107871,17,44,61
"no_explanation, no_hints, no_answer, numeric","no_wrongs, correct_first_try",0.3579659082310472,0.48477704926132426,0.3055551286946674,0.8535872318250163,1.7607830921980816,1.0,0.13202147196627034,3.5189755453767004,0.6729718577744903,0.5688050106766925,0.7158263855189845,0.7419437753107871,44,28,72
"no_explanation, no_hints, no_answer, numeric",correct_first_try,0.3579659082310472,0.48477704926132426,0.3055551286946674,0.8535872318250163,1.7607830921980816,1.0,0.13202147196627034,3.5189755453767004,0.6729718577744903,0.5688050106766925,0.7158263855189845,0.7419437753107871,44,17,61
"no_hints, no_answer, numeric","no_wrongs, correct_first_try",0.36024100111867813,0.48477704926132426,0.3063129742735157,0.8503001416338051,1.7540024696495928,1.0,0.13167640472825753,3.4417063340056098,0.6719332997250473,0.5686097790045074,0.7094464480831646,0.7410818736325041,28,28,56
"no_hints, no_answer, numeric",correct_first_try,0.36024100111867813,0.48477704926132426,0.3063129742735157,0.8503001416338051,1.7540024696495928,1.0,0.13167640472825753,3.4417063340056098,0.6719332997250473,0.5686097790045074,0.7094464480831646,0.7410818736325041,28,17,45
"no_wrongs, correct_first_try","no_hints, no_answer, numeric",0.48477704926132426,0.36024100111867813,0.3063129742735157,0.6318636056312031,1.7540024696495928,1.0,0.13167640472825753,1.7378314360313292,0.8343482652137423,0.5686097790045074,0.4245701975079403,0.7410818736325041,28,28,56
correct_first_try,"no_hints, no_answer, numeric",0.48477704926132426,0.36024100111867813,0.3063129742735157,0.6318636056312031,1.7540024696495928,1.0,0.13167640472825753,1.7378314360313292,0.8343482652137423,0.5686097790045074,0.4245701975079403,0.7410818736325041,17,28,45
"no_hints, no_answer, numeric","no_wrongs, correct_first_try, no_explanation",0.36024100111867813,0.48373656774149376,0.3055551286946674,0.8481964233549446,1.7534263066260813,1.0,0.13129338325375842,3.4008647468539217,0.6716404726286493,0.5675007315830735,0.7059571390114583,0.7399262357208752,28,44,72
"no_hints, no_answer, numeric","correct_first_try, no_explanation",0.36024100111867813,0.48373656774149376,0.3055551286946674,0.8481964233549446,1.7534263066260813,1.0,0.13129338325375842,3.4008647468539217,0.6716404726286493,0.5675007315830735,0.7059571390114583,0.7399262357208752,28,33,61
"no_wrongs, correct_first_try, no_explanation","no_hints, no_answer, numeric",0.48373656774149376,0.36024100111867813,0.3055551286946674,0.6316560480868059,1.7534263066260813,1.0,0.13129338325375842,1.73685218817463,0.8323038385603243,0.5675007315830735,0.42424576667576724,0.7399262357208752,44,28,72
"correct_first_try, no_explanation","no_hints, no_answer, numeric",0.48373656774149376,0.36024100111867813,0.3055551286946674,0.6316560480868059,1.7534263066260813,1.0,0.13129338325375842,1.73685218817463,0.8323038385603243,0.5675007315830735,0.42424576667576724,0.7399262357208752,33,28,61
"no_explanation, no_answer, numeric","no_wrongs, no_hints, correct_first_try",0.36228753431556293,0.48477704926132426,0.3055551286946674,0.8434050298526695,1.7397792060036716,1.0,0.12992644682500804,3.2901628337994158,0.6667807873892172,0.5642655468705098,0.6960636751083776,0.7368526743246138,34,38,72
"no_explanation, no_answer, numeric","no_hints, correct_first_try",0.36228753431556293,0.48477704926132426,0.3055551286946674,0.8434050298526695,1.7397792060036716,1.0,0.12992644682500804,3.2901628337994158,0.6667807873892172,0.5642655468705098,0.6960636751083776,0.7368526743246138,34,27,61
"no_explanation, no_answer, numeric","no_wrongs, correct_first_try",0.36228753431556293,0.48477704926132426,0.3055551286946674,0.8434050298526695,1.7397792060036716,1.0,0.12992644682500804,3.2901628337994158,0.6667807873892172,0.5642655468705098,0.6960636751083776,0.7368526743246138,34,28,62
"numeric, no_answer, no_explanation",correct_first_try,0.36228753431556293,0.48477704926132426,0.3055551286946674,0.8434050298526695,1.7397792060036716,1.0,0.12992644682500804,3.2901628337994158,0.6667807873892172,0.5642655468705098,0.6960636751083776,0.7368526743246138,34,17,51
"no_wrongs, no_hints, correct_first_try","no_explanation, no_answer, numeric",0.48477704926132426,0.36228753431556293,0.3055551286946674,0.630300318796558,1.7397792060036716,1.0,0.12992644682500804,1.72494729670462,0.8253017832131849,0.5642655468705098,0.4202721428588435,0.7368526743246138,38,34,72
"no_hints, correct_first_try","no_explanation, no_answer, numeric",0.48477704926132426,0.36228753431556293,0.3055551286946674,0.630300318796558,1.7397792060036716,1.0,0.12992644682500804,1.72494729670462,0.8253017832131849,0.5642655468705098,0.4202721428588435,0.7368526743246138,27,34,61
"no_wrongs, correct_first_try","no_explanation, no_answer, numeric",0.48477704926132426,0.36228753431556293,0.3055551286946674,0.630300318796558,1.7397792060036716,1.0,0.12992644682500804,1.72494729670462,0.8253017832131849,0.5642655468705098,0.4202721428588435,0.7368526743246138,28,34,62
correct_first_try,"numeric, no_answer, no_explanation",0.48477704926132426,0.36228753431556293,0.3055551286946674,0.630300318796558,1.7397792060036716,1.0,0.12992644682500804,1.72494729670462,0.8253017832131849,0.5642655468705098,0.4202721428588435,0.7368526743246138,17,34,51
"no_answer, numeric","no_wrongs, no_hints, correct_first_try",0.3645628217220796,0.48477704926132426,0.3063129742735157,0.8402200005655815,1.7332091150888045,1.0,0.12958128528870377,3.2245772472301737,0.6657394149179403,0.5640843503874603,0.6898818284291457,0.7360418030983924,18,38,56
